key,start,end,xlsx_col3,xlsx_col9,xlsx_col11,xlsx_a,xlsx_b,xlsx_col16,xlsx_col10,xlsx_col12,xlsx_string,record,start_dom_top_1,start_dom_top_2,start_dom_top_3,start_dom_top_4,start_dom_top_5,end_dom_top_1,end_dom_top_2,end_dom_top_3,end_dom_top_4,end_dom_top_5,start_non_top_1,start_non_top_2,start_non_top_3,start_non_top_4,start_non_top_5,end_non_top_1,end_non_top_2,end_non_top_3,end_non_top_4,end_non_top_5
sign_45352,27,29,NOT,10,10,6968.0,6970.0,35.0,,,2012-02-09_0061-cam1-for-ss3.mp4,199,N,T,A,10,X,10,X,T,N,A,5,F,5-C-L,L-X,crvd-5,5,F,L-X,5-C-L,crvd-5
sign_45352,34,40,REQUIRE,L-X,L-X,6975.0,6981.0,35.0,B-L,B-L,2012-02-09_0061-cam1-for-ss3.mp4,199,L,alt-G_bent-L,L-X,10,bent-U-L,1,X,bent-1,tight-C_2,D,5,F,5-C-L,crvd-5,L-X,5,F,L-X,crvd-5,1
sign_45352,45,53,READ,V,V,6986.0,6994.0,35.0,B-L,B-L,2012-02-09_0061-cam1-for-ss3.mp4,199,5,crvd-5,V,tight-C_2,3,V,tight-C_2,crvd-V,crvd-5,5,5,F,L-X,crvd-5,Y,5,F,crvd-5,L-X,5-C-L
sign_45352,59,70,DROP,O,5,7000.0,7011.0,35.0,S,5,2012-02-09_0061-cam1-for-ss3.mp4,199,O,S,M,A,flat-O,5,F,crvd-5,5-C-L,crvd-sprd-B,5,F,L-X,crvd-5,1,5,bent-B-L,F,crvd-5,L-X
sign_45352,77,85,ns-fs-JOHN,I_J,N,7018.0,7026.0,35.0,,,2012-02-09_0061-cam1-for-ss3.mp4,199,cocked-F,F,Y,tight-C_2,5,tight-C_2,N,X-over-thumb,S,1,bent-B-L,5,C,F,crvd-5,bent-B-L,5,C,F,crvd-5
sign_45352,97,99,NOT,10,10,7038.0,7040.0,35.0,,,2012-02-09_0061-cam1-for-ss3.mp4,199,10,S,N,A,Y,10,S,N,M,A,bent-B-L,5,F,C,5-C-L,5,bent-B-L,F,5-C-L,C
sign_45352,102,108,READ,V,V,7043.0,7049.0,35.0,B-L,B-L,2012-02-09_0061-cam1-for-ss3.mp4,199,crvd-V,tight-C_2,3,1,B-L,1,B-L,5,V,S,5,F,bent-B-L,5-C-L,crvd-5,5,F,5-C-L,bent-B-L,L-X
sign_332448,12,16,FARM,5,5,1374.0,1378.0,7.0,,,2012-11-27_JM9_0098-cam1-for-ss3.mp4,200,5,L,1,tight-C_2,crvd-5,5,tight-C_2,flat-O,1,F,bent-B-L,5,F,crvd-5,L-X,bent-B-L,5,F,crvd-5,C
sign_332448,26,29,PLAY,Y,Y,1388.0,1391.0,7.0,Y,Y,2012-11-27_JM9_0098-cam1-for-ss3.mp4,200,Y,bent-B-L,10,bent-B,5,Y,10,bent-B-L,3,crvd-5,5,F,bent-B-L,5-C-L,L-X,5,F,5-C-L,crvd-5,L-X
sign_332448,34,39,"SCL:crvd-V\horse galloping\""""",V,crvd-V,1396.0,1401.0,7.0,V,crvd-V,2012-11-27_JM9_0098-cam1-for-ss3.mp4,200,5,1,tight-C_2,B-L,flat-O,flat-O,tight-C_2,D,1,V,5,F,L-X,crvd-5,bent-B-L,5,F,bent-B-L,L-X,crvd-5
sign_332448,45,49,HORSE,bent-U-L,bent-U-L,1407.0,1411.0,7.0,bent-U-L,bent-U-L,2012-11-27_JM9_0098-cam1-for-ss3.mp4,200,bent-U-L,tight-C_2,A,1,Y,bent-U-L,tight-C_2,Y,A,10,5,L-X,crvd-5,F,1,5,F,L-X,crvd-5,5-C-L
sign_332448,60,63,part:indef,crvd-5,crvd-5,1422.0,1425.0,7.0,,,2012-11-27_JM9_0098-cam1-for-ss3.mp4,200,1,flat-O,D,tight-C_2,L,flat-O,tight-C_2,crvd-W,D,1,5,F,bent-B-L,crvd-5,Y,5,bent-B-L,F,crvd-5,Y
sign_332448,69,73,DURING/WHILE,1,1,1431.0,1435.0,7.0,1,1,2012-11-27_JM9_0098-cam1-for-ss3.mp4,200,flat-O,S,Y,1,tight-C_2,1,X,tight-C_2,D,L,5,F,5-C-L,bent-B-L,crvd-5,5,L-X,crvd-5,1,F
sign_332448,77,85,RAIN,crvd-5,crvd-5,1439.0,1447.0,7.0,crvd-5,crvd-5,2012-11-27_JM9_0098-cam1-for-ss3.mp4,200,5,crvd-5,25,B-L,8,tight-C_2,L,X,1,bent-1,5,L-X,crvd-5,1,Y,5,F,L-X,crvd-5,5-C-L
sign_332448,93,102,VOMIT/HATE,5,5,1455.0,1464.0,7.0,,,2012-11-27_JM9_0098-cam1-for-ss3.mp4,200,5,F,crvd-5,8,V,bent-B-L,B-L,5,bent-B,L,bent-B-L,5,F,crvd-5,C,5,bent-B-L,F,crvd-5,C
sign_279233,19,19,POSS-1p,5,5,3695.0,3695.0,20.0,,,2012-01-27_0052-cam1-for-ss3.mp4,201,5,open-8,crvd-sprd-B,crvd-5,tight-C_2,5,open-8,crvd-sprd-B,crvd-5,tight-C_2,bent-B-L,5,crvd-5,C,F,bent-B-L,5,crvd-5,C,F
sign_279233,25,31,WIFE,alt-G_bent-L,crvd-B,3701.0,3707.0,20.0,crvd-B,crvd-B,2012-01-27_0052-cam1-for-ss3.mp4,201,L,1,B-L,Y,10,B-L,5,B,crvd-5,B-xd,5,bent-B-L,F,5-C-L,crvd-5,5,F,bent-B-L,5-C-L,crvd-5
sign_279233,41,42,POSS,B-L,B-L,3717.0,3718.0,20.0,,,2012-01-27_0052-cam1-for-ss3.mp4,201,5,B,B-L,B-xd,4,5,B-L,B,B-xd,4,bent-B-L,5,F,C,crvd-5,bent-B-L,5,F,C,crvd-5
sign_279233,49,56,MOTHER,5,5,3725.0,3732.0,20.0,,,2012-01-27_0052-cam1-for-ss3.mp4,201,5,B-L,crvd-5,B,4,B-L,5,crvd-5,C,4,bent-B-L,5,F,C,crvd-5,bent-B-L,5,F,C,crvd-5
sign_279233,65,68,EAT,flat-O,flat-O,3741.0,3744.0,20.0,,,2012-01-27_0052-cam1-for-ss3.mp4,201,flat-O,bent-B,bent-B-L,M,1,flat-O,bent-B,bent-B-L,1,O,bent-B-L,5,F,C,crvd-5,bent-B-L,5,F,C,crvd-5
sign_279233,79,83,LIE,bent-B,bent-B,3755.0,3759.0,20.0,,,2012-01-27_0052-cam1-for-ss3.mp4,201,bent-B-L,bent-B,flat-O,M,O,B-L,5,bent-B,F,25,bent-B-L,5,F,C,crvd-5,bent-B-L,5,F,C,crvd-5
sign_279233,87,92,TELL,1,1,3763.0,3768.0,20.0,,,2012-01-27_0052-cam1-for-ss3.mp4,201,tight-C_2,L,flat-O,1,bent-B-L,L,alt-G_bent-L,bent-1,1,D,bent-B-L,5,F,C,crvd-5,bent-B-L,5,F,C,crvd-5
sign_279233,97,102,GOOD/THANK-YOU,bent-B-L,bent-B-L,3773.0,3778.0,20.0,,,2012-01-27_0052-cam1-for-ss3.mp4,201,bent-B-L,B-L,5,bent-B,5-C-L,A,10,5-C-L,bent-B-L,crvd-B,bent-B-L,5,F,C,crvd-5,bent-B-L,5,C,F,crvd-5
sign_279233,108,110,REALLY,1,1,3784.0,3786.0,20.0,,,2012-01-27_0052-cam1-for-ss3.mp4,201,tight-C_2,1,X,D,crvd-V,tight-C_2,1,L,D,X,bent-B-L,5,C,F,crvd-5,bent-B-L,5,C,F,crvd-5
sign_279233,114,120,part:indef,L,L,3790.0,3796.0,20.0,,,2012-01-27_0052-cam1-for-ss3.mp4,201,5,B-L,bent-B-L,crvd-5,5-C,5,crvd-5,B-L,L,3,bent-B-L,5,C,F,crvd-5,bent-B-L,5,C,F,crvd-5
sign_291232,26,33,PARTY,K,K,9249.0,9256.0,39.0,K,K,2013-06-27_CB_0109-cam1-for-ss3.mp4,202,1,tight-C_2,D,L,bent-1,V,1,tight-C_2,X,D,5,F,L-X,5-C-L,crvd-5,5,F,crvd-5,5-C-L,bent-B-L
sign_291232,37,49,START,1,1,9260.0,9272.0,39.0,5,5,2013-06-27_CB_0109-cam1-for-ss3.mp4,202,V,tight-C_2,X,1,25,V,1,tight-C_2,B-L,5,5,F,crvd-5,L-X,25,5,F,5-C-L,bent-B-L,crvd-5
sign_291232,54,62,WHICH,10,10,9277.0,9285.0,39.0,10,10,2013-06-27_CB_0109-cam1-for-ss3.mp4,202,10,A,1,L,S,10,L,1,alt-G_bent-L,L-X,5,F,5-C-L,bent-B-L,L-X,5,F,L-X,5-C-L,crvd-5
sign_291232,66,69,TIME,crvd-L,crvd-L,9289.0,9292.0,39.0,psv,psv,2013-06-27_CB_0109-cam1-for-ss3.mp4,202,bent-1,alt-G_bent-L,1,L,tight-C_2,1,bent-1,X,alt-G_bent-L,10,5,L-X,F,crvd-5,bent-B-L,5,L-X,bent-B-L,F,crvd-5
sign_291232,75,80,EIGHT,8,8,9298.0,9303.0,39.0,,,2013-06-27_CB_0109-cam1-for-ss3.mp4,202,F,7,Y,8,25,F,7,I,Y,8,5,bent-B-L,L-X,crvd-5,F,5,bent-B-L,L-X,crvd-5,F
sign_291232,84,87,TIME,1,1,9307.0,9310.0,39.0,psv,psv,2013-06-27_CB_0109-cam1-for-ss3.mp4,202,V,1,tight-C_2,bent-1,X,1,X,V,D,bent-1,5,bent-B-L,L-X,F,crvd-5,5,L-X,bent-B-L,F,crvd-5
sign_291232,96,105,NINE,F,F,9319.0,9328.0,39.0,,,2013-06-27_CB_0109-cam1-for-ss3.mp4,202,F,25,B-L,5,8,F,25,B-L,B,5,5,bent-B-L,L-X,crvd-5,F,5,bent-B-L,L-X,crvd-5,F
sign_338387,21,33,WHO,L,alt-G_bent-L,19338.0,19350.0,81.0,,,2013-06-27_CB_0115-cam1-for-ss3.mp4,203,1,10,X,alt-G_bent-L,L,1,10,alt-G_bent-L,L,D,5,bent-B-L,F,crvd-5,5-C-L,5,bent-B-L,F,crvd-5,5-C-L
sign_338387,39,44,MUST,X,X,19356.0,19361.0,81.0,,,2013-06-27_CB_0115-cam1-for-ss3.mp4,203,X,1,D,L,I,1,bent-1,S,X,V,5,bent-B-L,F,crvd-5,5-C-L,5,bent-B-L,F,5-C-L,crvd-5
sign_338387,54,59,PAY,K,K,19371.0,19376.0,81.0,B-L,B-L,2013-06-27_CB_0115-cam1-for-ss3.mp4,203,V,1,bent-1,tight-C_2,X,1,10,X,alt-G_bent-L,L,5,F,5-C-L,crvd-5,L-X,5,F,crvd-5,5-C-L,L-X
sign_338387,65,83,EVERY-MONTH/RENT,1,1,19382.0,19400.0,81.0,1,1,2013-06-27_CB_0115-cam1-for-ss3.mp4,203,1,V,tight-C_2,bent-1,L,1,tight-C_2,B-L,L,bent-1,5,F,crvd-5,5-C-L,25,5,F,L-X,5-C-L,crvd-5
sign_265255,11,13,POSS-1p,1,1,4938.0,4940.0,26.0,,,2013-06-27_CB_0114-cam1-for-ss3.mp4,204,bent-1,1,tight-C_2,flat-O,A,bent-1,1,tight-C_2,A,D,5,bent-B-L,F,L-X,crvd-5,5,bent-B-L,F,L-X,crvd-5
sign_265255,23,32,FAMILY,F,F,4950.0,4959.0,26.0,F,F,2013-06-27_CB_0114-cam1-for-ss3.mp4,204,B-L,F,5,B,25,F,flat-O,B-L,crvd-B,V,5,L-X,crvd-5,1,Y,5,F,L-X,5-C-L,crvd-5
sign_265255,44,53,VACATION,5,5,4971.0,4980.0,26.0,5,5,2013-06-27_CB_0114-cam1-for-ss3.mp4,204,1,5,25,B-L,tight-C_2,25,5,1,B-L,tight-C_2,5,F,L-X,crvd-5,5-C-L,5,F,L-X,crvd-5,25
sign_265255,61,83,EVERY-YEAR,S,1,4988.0,5010.0,26.0,S,S,2013-06-27_CB_0114-cam1-for-ss3.mp4,204,S,A,1,flat-O,tight-C_2,A,10,L,tight-C_2,alt-G_bent-L,5,F,bent-B-L,L-X,crvd-5,5,bent-B-L,F,5-C-L,L-X
sign_263905,15,24,ns-fs-MAC,bent-B-xd,5-C,18181.0,18190.0,82.0,,,2013-06-27_CB_0113-cam1-for-ss3.mp4,205,O,I,Y,S,crvd-B,F,5-C,B-L,B,O,5,bent-B-L,F,crvd-5,5-C-L,5,bent-B-L,F,crvd-5,5-C-L
sign_263905,40,47,TROUNCE,bent-B-L,bent-B-L,18206.0,18213.0,82.0,bent-B-L,bent-B-L,2013-06-27_CB_0113-cam1-for-ss3.mp4,205,tight-C_2,crvd-B,F,bent-B-L,bent-B,flat-O,bent-B,bent-B-L,crvd-B,Y,5,L-X,crvd-5,F,Y,5,F,L-X,crvd-5,5-C-L
sign_263905,56,62,fs-PC,K,5-C,18222.0,18228.0,82.0,,,2013-06-27_CB_0113-cam1-for-ss3.mp4,205,1,tight-C_2,L,X,D,B,crvd-5,B-L,C,25,5,bent-B-L,F,5-C-L,crvd-5,5,bent-B-L,F,5-C-L,crvd-5
sign_263905,70,75,WHY,bent-B-L,bent-B-L,18236.0,18241.0,82.0,,,2013-06-27_CB_0113-cam1-for-ss3.mp4,205,bent-B-L,Y,10,bent-B,I,I,S,flat-O,10,X-over-thumb,5,bent-B-L,F,5-C-L,L-X,5,bent-B-L,F,crvd-5,5-C-L
sign_263905,79,84,ns-fs-MAC,bent-B-xd,5-C,18245.0,18250.0,82.0,,,2013-06-27_CB_0113-cam1-for-ss3.mp4,205,crvd-B,5-C,F,O,crvd-5,B-L,B,F,5,crvd-B,5,bent-B-L,F,5-C-L,L-X,5,bent-B-L,F,5-C-L,crvd-5
sign_263905,98,100,EXPERT,F,F,18264.0,18266.0,82.0,,,2013-06-27_CB_0113-cam1-for-ss3.mp4,205,F,5,crvd-5,8,tight-C_2,F,5,tight-C_2,8,V,5,bent-B-L,F,5-C-L,L-X,5,bent-B-L,F,crvd-5,L-X
sign_263905,109,117,MATCH,5-C-L,5-C-L,18275.0,18283.0,82.0,5-C-L,5-C-L,2013-06-27_CB_0113-cam1-for-ss3.mp4,205,5,F,tight-C_2,bent-1,L,10,L,3,B-L,A,5,F,5-C-L,L-X,crvd-5,5,F,5-C-L,L-X,crvd-5
sign_263905,129,135,PEOPLE,K,K,18295.0,18301.0,82.0,K,K,2013-06-27_CB_0113-cam1-for-ss3.mp4,205,1,D,L,X,V,1,X,D,tight-C_2,L,5,F,crvd-5,L-X,5-C-L,5,F,crvd-5,5-C-L,L-X
sign_263905,142,159,WANT,crvd-5,crvd-5,18308.0,18325.0,82.0,crvd-5,crvd-5,2013-06-27_CB_0113-cam1-for-ss3.mp4,205,5,crvd-5,25,F,B-L,crvd-5,I-L-Y,L,Y,U-L,5,F,5-C-L,crvd-5,Y,5,F,crvd-5,5-C-L,L-X
sign_18514,15,21,IF,I,I,1108.0,1114.0,6.0,,,2013-06-27_CB_0111-cam1-for-ss3.mp4,206,I,S,10,X,1,I,10,S,1,flat-O,5,bent-B-L,F,crvd-5,5-C-L,5,bent-B-L,F,crvd-5,5-C-L
sign_18514,36,40,NOT,10,10,1129.0,1133.0,6.0,,,2013-06-27_CB_0111-cam1-for-ss3.mp4,206,1,10,X,S,A,10,S,1,alt-G_bent-L,A,5,bent-B-L,F,5-C-L,L-X,5,F,bent-B-L,5-C-L,L-X
sign_18514,46,55,STUDY,bent-B-L,bent-B-L,1139.0,1148.0,6.0,5,5,2013-06-27_CB_0111-cam1-for-ss3.mp4,206,bent-B-L,bent-B,crvd-B,B-L,crvd-sprd-B,bent-B-L,B-L,10,Y,crvd-B,5,F,bent-B-L,5-C-L,crvd-5,5,F,bent-B-L,5-C-L,crvd-5
sign_18514,71,77,GUARANTEE,G,G,1164.0,1170.0,6.0,crvd-B,crvd-B,2013-06-27_CB_0111-cam1-for-ss3.mp4,206,alt-G_bent-L,1,tight-C_2,N,10,B-L,crvd-B,B,5,B-xd,5,F,bent-B-L,5-C-L,crvd-5,5,F,5-C-L,bent-B-L,L-X
sign_18514,85,91,FAIL,V,V,1178.0,1184.0,6.0,B-L,B-L,2013-06-27_CB_0111-cam1-for-ss3.mp4,206,B-L,V,crvd-B,tight-C_2,5,tight-C_2,A,U-L,D,10,5,F,bent-B-L,5-C-L,L-X,5,F,5-C-L,bent-B-L,L-X
sign_277950,10,18,ns-fs-LIZ,I-L-Y,1,5485.0,5493.0,23.0,,,2011-12-08_0045-cam1-for-ss3.mp4,207,I-L-Y,L,Y,tight-C_2,25,1,L,tight-C_2,bent-1,D,bent-B-L,5,C,crvd-5,tight-C_2,bent-B-L,5,F,C,tight-C_2
sign_277950,24,29,SISTER,L,L,5499.0,5504.0,23.0,L,L,2011-12-08_0045-cam1-for-ss3.mp4,207,1,D,tight-C_2,L,V,B-L,5,tight-C_2,1,Y,5,bent-B-L,F,crvd-5,C,5,bent-B-L,F,25,crvd-5
sign_277950,45,50,FAMOUS,bent-1,bent-1,5520.0,5525.0,23.0,bent-1,bent-1,2011-12-08_0045-cam1-for-ss3.mp4,207,1,tight-C_2,bent-1,X,R,1,tight-C_2,U-L,R,bent-1,5,F,5-C-L,Y,25,5,F,crvd-5,5-C-L,L-X
sign_277950,55,74,WHO,L,alt-G_bent-L,5530.0,5549.0,23.0,,,2011-12-08_0045-cam1-for-ss3.mp4,207,L,tight-C_2,1,alt-G_bent-L,bent-1,10,S,1,A,tight-C_2,5,F,bent-B-L,crvd-5,Y,bent-B-L,5,C,crvd-5,F
sign_242018,3,5,FOR,1,1,2022.0,2024.0,8.0,,,2-Voice-Identity.mov,208,1,tight-C_2,X,L,bent-1,1,10,S,bent-1,tight-C_2,5,F,bent-B-L,5-C-L,crvd-5,5,F,bent-B-L,crvd-5,5-C-L
sign_242018,9,12,SHOW,1,1,2028.0,2031.0,8.0,B-L,B-L,2-Voice-Identity.mov,208,flat-O,V,bent-B,1,crvd-sprd-B,1,V,tight-C_2,bent-1,D,5,F,crvd-5,bent-B-L,5-C-L,5,F,Y,L-X,crvd-5
sign_242018,23,32,ns-NEW-YORK,Y,Y,2042.0,2051.0,8.0,B-L,B-L,2-Voice-Identity.mov,208,L,Y,crvd-5,B-L,C,B-L,1,L,5,crvd-5,bent-B-L,5,F,crvd-B,5-C-L,bent-B-L,5,F,crvd-B,crvd-5
sign_242018,38,41,FAST_3,L,L-X,2057.0,2060.0,8.0,L,L-X,2-Voice-Identity.mov,208,X,1,tight-C_2,L,T,M,O,A,bent-B-L,1,5,F,bent-B-L,crvd-5,5-C-L,5,F,bent-B-L,crvd-5,5-C-L
sign_242018,48,59,TALK,4,4,2067.0,2078.0,8.0,4,4,2-Voice-Identity.mov,208,4,5,bent-B,B-L,flat-O,flat-O,1,4,5,fanned-flat-O,5,F,crvd-5,bent-B-L,25,5,F,bent-B-L,crvd-5,Y
sign_265488,26,35,FATHER,5,5,10797.0,10806.0,56.0,,,2013-06-27_CB_0114-cam1-for-ss3.mp4,209,5,25,B-L,F,crvd-5,5,crvd-5,25,B-L,1,5,bent-B-L,F,crvd-5,5-C-L,5,F,bent-B-L,5-C-L,crvd-5
sign_265488,43,50,FINISH,5,5,10814.0,10821.0,56.0,5,5,2013-06-27_CB_0114-cam1-for-ss3.mp4,209,5,crvd-5,25,3,5-C,5,B-L,crvd-5,5-C-L,crvd-sprd-B,5,F,5-C-L,Y,25,5,L-X,crvd-5,F,5-C-L
sign_265488,58,73,MOW,S,S,10829.0,10844.0,56.0,S,S,2013-06-27_CB_0114-cam1-for-ss3.mp4,209,S,1,X,bent-1,10,S,1,10,A,X,5,L-X,crvd-5,bent-B-L,Y,5,L-X,crvd-5,Y,F
sign_265488,80,95,GRASS,crvd-5,crvd-5,10851.0,10866.0,56.0,,,2013-06-27_CB_0114-cam1-for-ss3.mp4,209,B-L,25,crvd-5,5,F,crvd-5,5,25,F,B-L,5,bent-B-L,F,crvd-5,L-X,5,bent-B-L,F,crvd-5,5-C-L
sign_291206,17,24,SOMETHING/ONE,1,1,8623.0,8630.0,36.0,,,2013-06-27_CB_0109-cam1-for-ss3.mp4,210,1,tight-C_2,B,5,L,1,tight-C_2,L,bent-1,V,5,bent-B-L,F,crvd-5,5-C-L,5,bent-B-L,F,crvd-5,5-C-L
sign_291206,41,47,FIND/FIND-OUT,25,8,8647.0,8653.0,36.0,,,2013-06-27_CB_0109-cam1-for-ss3.mp4,210,5,crvd-5,open-8,tight-C_2,F,25,F,8,5,I-L-Y,5,bent-B-L,F,crvd-5,5-C-L,5,bent-B-L,crvd-5,F,5-C-L
sign_291206,55,55,POSS-1p,B-L,B-L,8661.0,8661.0,36.0,,,2013-06-27_CB_0109-cam1-for-ss3.mp4,210,B-L,5,25,3,crvd-5,B-L,5,25,3,crvd-5,5,F,bent-B-L,5-C-L,crvd-5,5,F,bent-B-L,5-C-L,crvd-5
sign_291206,61,69,KEY,X-over-thumb,X-over-thumb,8667.0,8675.0,36.0,B-L,B-L,2013-06-27_CB_0109-cam1-for-ss3.mp4,210,C,5-C,F,S,Y,V,1,flat-O,B-L,crvd-V,5,F,5-C-L,L-X,bent-B-L,5,F,5-C-L,L-X,bent-B-L
sign_291206,79,83,WHICH,10,10,8685.0,8689.0,36.0,10,10,2013-06-27_CB_0109-cam1-for-ss3.mp4,210,10,L,alt-G_bent-L,bent-B-L,A,10,L,A,alt-G_bent-L,L-X,5,F,5-C-L,L-X,bent-B-L,5,F,5-C-L,L-X,crvd-5
sign_291206,88,92,WHO,crvd-L,crvd-L,8694.0,8698.0,36.0,,,2013-06-27_CB_0109-cam1-for-ss3.mp4,210,alt-G_bent-L,10,L,1,crvd-L,10,alt-G_bent-L,1,L,crvd-L,5,F,bent-B-L,5-C-L,L-X,5,bent-B-L,F,5-C-L,L-X
sign_278765,15,18,WEATHER,6,6,1318.0,1321.0,7.0,6,6,2012-01-27_0050-cam1-for-ss3.mp4,211,6,5,B-L,crvd-5,B,6,5,B-L,B,tight-C_2,5,F,crvd-5,Y,bent-B-L,5,F,crvd-5,Y,bent-B-L
sign_278765,26,28,NOT,10,10,1329.0,1331.0,7.0,,,2012-01-27_0050-cam1-for-ss3.mp4,211,S,10,A,1,baby-O,10,A,S,alt-G_bent-L,baby-O,bent-B-L,5,F,C,crvd-5,bent-B-L,5,F,C,crvd-5
sign_278765,34,37,LOUSY,3,3,1337.0,1340.0,7.0,,,2012-01-27_0050-cam1-for-ss3.mp4,211,tight-C_2,crvd-V,3,U-L,V,bent-B-L,10,L,5,Y,bent-B-L,5,F,C,crvd-5,bent-B-L,5,F,C,crvd-5
sign_278765,44,46,NOW,Y,Y,1347.0,1349.0,7.0,Y,Y,2012-01-27_0050-cam1-for-ss3.mp4,211,Y,bent-B-L,5,B-L,crvd-B,Y,bent-B-L,bent-B,B-L,crvd-B,5,F,5-C-L,bent-B-L,crvd-5,5,F,bent-B-L,5-C-L,crvd-5
sign_278765,53,63,FINE,5,5,1356.0,1366.0,7.0,,,2012-01-27_0050-cam1-for-ss3.mp4,211,5,B-L,tight-C_2,open-8,crvd-sprd-B,5,open-8,tight-C_2,crvd-sprd-B,open-F,bent-B-L,5,C,F,crvd-5,bent-B-L,5,C,crvd-5,F
sign_265134,16,31,ns-fs-DONNA,D,A,1399.0,1414.0,8.0,,,2013-06-27_CB_0114-cam1-for-ss3.mp4,212,X,1,T,D,L,A,S,10,1,X,5,bent-B-L,F,crvd-5,5-C-L,5,bent-B-L,F,crvd-5,5-C-L
sign_265134,37,41,FINISH,5,5,1420.0,1424.0,8.0,5,5,2013-06-27_CB_0114-cam1-for-ss3.mp4,212,5,crvd-5,25,open-8,5-C,5,B-L,crvd-5,open-8,5-C,5,F,5-C-L,bent-B-L,crvd-5,5,crvd-5,F,L-X,5-C-L
sign_265134,48,54,GIVE,flat-O,flat-O,1431.0,1437.0,8.0,,,2013-06-27_CB_0114-cam1-for-ss3.mp4,212,flat-O,D,O,tight-C_2,1,flat-O,1,tight-C_2,A,L,5,bent-B-L,F,L-X,5-C-L,5,F,bent-B-L,5-C-L,L-X
sign_265134,60,80,MONEY,flat-O,flat-O,1443.0,1463.0,8.0,crvd-B,crvd-B,2013-06-27_CB_0114-cam1-for-ss3.mp4,212,flat-O,tight-C_2,1,D,V,crvd-B,B-L,bent-B-L,tight-C_2,V,5,F,5-C-L,L-X,crvd-5,5,F,5-C-L,bent-B-L,L-X
sign_291310,19,33,ns-fs-JACK,I_J,K,11713.0,11727.0,51.0,,,2013-06-27_CB_0109-cam1-for-ss3.mp4,213,10,T,A,Y,N,V,3,tight-C_2,L,R,5,bent-B-L,F,crvd-5,5-C-L,5,bent-B-L,F,crvd-5,5-C-L
sign_291310,38,47,ns-fs-SUE,S,E,11732.0,11741.0,51.0,,,2013-06-27_CB_0109-cam1-for-ss3.mp4,213,S,A,10,N,E,X,1,E,crvd-V,D,5,bent-B-L,F,crvd-5,5-C-L,5,bent-B-L,F,crvd-5,L-X
sign_291310,55,62,MEET,1,1,11749.0,11756.0,51.0,1,1,2013-06-27_CB_0109-cam1-for-ss3.mp4,213,1,X,tight-C_2,L,D,1,L,tight-C_2,D,alt-G_bent-L,5,F,crvd-5,L-X,5-C-L,5,F,5-C-L,crvd-5,bent-B-L
sign_291310,69,77,FINISH,5,5,11763.0,11771.0,51.0,5,5,2013-06-27_CB_0109-cam1-for-ss3.mp4,213,5,crvd-5,5-C,25,W,5,crvd-5,5-C-L,crvd-sprd-B,F,5,F,5-C-L,L-X,Y,5,F,L-X,crvd-5,Y
sign_347258,10,14,MEET,1,1,11552.0,11556.0,54.0,L-X,X,2012-11-27_JM7_0096-cam1-for-ss3.mp4,214,X,1,B-L,loose-E,L,L,tight-C_2,alt-G_bent-L,5,crvd-5,5,F,L-X,5-C-L,crvd-5,5,F,5-C-L,crvd-5,L-X
sign_347258,23,24,POSS-1p,B-L,B-L,11565.0,11566.0,54.0,,,2012-11-27_JM7_0096-cam1-for-ss3.mp4,214,B-L,tight-C_2,10,1,25,B-L,tight-C_2,25,10,bent-B,5,F,5-C-L,crvd-5,L-X,5,F,5-C-L,crvd-5,L-X
sign_347258,29,35,NEW,crvd-B,crvd-B,11571.0,11577.0,54.0,B-L,B-L,2012-11-27_JM7_0096-cam1-for-ss3.mp4,214,B-L,L,U-L,crvd-5,crvd-sprd-B,1,B-L,S,tight-C_2,X,5,F,5-C-L,L-X,crvd-5,5,F,bent-B-L,5-C-L,crvd-5
sign_347258,38,47,FRIEND,X,1,11580.0,11589.0,54.0,1,1,2012-11-27_JM7_0096-cam1-for-ss3.mp4,214,X,1,S,A,tight-C_2,1,X,flat-O,S,bent-1,5,F,L-X,crvd-5,Y,5,F,crvd-5,5-C-L,L-X
sign_347258,52,57,FINISH,5,5,11594.0,11599.0,54.0,5,5,2012-11-27_JM7_0096-cam1-for-ss3.mp4,214,10,A,5,5-C,Y,5,5-C,Y,10,crvd-5,5,F,crvd-5,5-C-L,L-X,5,F,L-X,5-C-L,crvd-5
sign_349390,8,17,fs-LATE,L,E,12086.0,12095.0,55.0,,,2012-02-14_0063-cam1-for-ss3.mp4,215,L,5,B-L,1,I-L-Y,L,tight-C_2,1,10,full-M,bent-B-L,5,F,crvd-B,C,bent-B-L,5,F,C,crvd-B
sign_349390,25,31,KNOW-THAT,B,B,12103.0,12109.0,55.0,,,2012-02-14_0063-cam1-for-ss3.mp4,215,B,5,B-L,25,F,B,5,B-L,B-xd,open-8,bent-B-L,5,F,C,crvd-B,bent-B-L,5,F,C,crvd-B
sign_349390,39,46,,,,,,,,,,215,5,B-L,B,crvd-5,B-xd,5,B,B-L,B-xd,1,5,F,bent-B-L,crvd-5,5-C-L,5,bent-B-L,F,crvd-5,C
sign_349390,52,62,SOON,F,F,12130.0,12140.0,55.0,,,2012-02-14_0063-cam1-for-ss3.mp4,215,1,S,tight-C_2,5,B-L,5,B-L,tight-C_2,crvd-5,5-C-L,bent-B-L,5,F,C,crvd-5,bent-B-L,5,F,C,crvd-5
